genre,korean,english
fantasy,“이름을 알려주시면 글린다에게 당신을 만나시겠는지 여쭤보겠습니다.” 도로시와 친구들이 이름을 말해주자 그 소녀 병사는 성안으로 들어갔다. 잠시 뒤에 돌아온 그녀는 글린다가 만남을 허락했다고 도로시와 친구들에게 알려주었다.,"""Let me have your name, and I will ask Glinda if she will receive you."" They told who they were, and the girl soldier went into the Castle. After a few moments she came back to say that Dorothy and the others were to be admitted at once."
fantasy,"제23장 착한 마녀 글린다, 도로시의 소원을 들어주다",Chapter 23: Glinda The Good Witch Grants Dorothy's Wish
fantasy,"하지만 그들은 글린다를 만나기 전에 성의 한 방으로 안내되었다. 그곳에서 도로시는 세수를 하고 머리를 빗었고, 사자는 갈기를 마구 흔들어 먼지를 떨어냈다. 허수아비는 자신을 여기저기 두드려 가장 멋진 모습을 만들었고, 나무꾼은 양철인 자기 몸에 광을 내고 관절들에 기름을 쳤다.","Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and the Woodman polished his tin and oiled his joints."
fantasy,"모두 몸단장이 끝내자, 그들은 소녀 병사를 따라 마녀 글린다가 루비로 장식된 왕좌에 앉아있는 큰 방으로 갔다.",When they were all quite presentable they followed the soldier girl into a big room where the Witch Glinda sat upon a throne of rubies.
fantasy,글린다는 정말 아름답고 젊어 보였다. 붉은 빛이 나는 풍성한 그녀의 머리카락은 어깨 위로 물결을 치며 흘러내리고 있었다. 새하얀 드레스를 입은 글린다는 파란 눈동자로 어린 소녀를 다정하게 바라보았다.,"She was both beautiful and young to their eyes. Her hair was a rich red in color and fell in flowing ringlets over her shoulders. Her dress was pure white but her eyes were blue, and they looked kindly upon the little girl."
fantasy,"글린다가 말했다. “내가 무엇을 도와줄까, 꼬마 아가씨?”","""What can I do for you, my child?"" she asked."
fantasy,"도로시는 마녀 글린다에게 그동안 있었던 일들을 모두 들려주었다. 회오리 바람이 자기를 오즈의 나라로 데리고 왔으며, 어떻게 자기 친구들을 만나게 되었는지, 그리고 그들이 경험했던 모든 놀라운 모험들을 얘기했다.","Dorothy told the Witch all her story: how the cyclone had brought her to the Land of Oz, how she had found her companions, and of the wonderful adventures they had met with."
fantasy,도로시는 마지막에 이렇게 덧붙여 말했다. “지금 제 가장 큰 소원은 캔사스로 돌아가는 거예요. 엠 아주머니는 저에게 나쁜 일이 일어났다고 생각하고 걱정하고 계실거예요. 그리고 만약 올해 곡식 수확이 지난 해보다 좋지 않으면 헨리 아저씨는 더이상 견디지 못하실 거예요.”,"""My greatest wish now,"" she added, ""is to get back to Kansas, for Aunt Em will surely think something dreadful has happened to me, and that will make her put on mourning; and unless the crops are better this year than they were last, I am sure Uncle Henry cannot afford it."""
fantasy,글린다는 몸을 앞으로 숙여 도로시에게 부드럽게 키스를 한 후 사랑스런 어린 소녀를 올려다 보았다.,"Glinda leaned forward and kissed the sweet, upturned face of the loving little girl."
fantasy,글린다가 말했다. “너의 착한 마음에 축복이 있기를. 난 너에게 캔사스로 돌아갈 방법을 가르쳐 줄 수 있단다. 하지만 먼저 황금 모자를 나에게 주어야만 한다.”,"""Bless your dear heart,"" she said, ""I am sure I can tell you of a way to get back to Kansas."" Then she added, ""But, if I do, you must give me the Golden Cap."""
fantasy,도로시가 소리쳤다. “기꺼이 드릴게요. 이젠 정말 나에게 소용이 없거든요. 이 모자를 갖게 되시면 날개 달린 원숭이들에게 세 번 명령을 내릴 수 있어요.”,"""Willingly!"" exclaimed Dorothy; ""indeed, it is of no use to me now, and when you have it you can command the Winged Monkeys three times."""
fantasy,글린다가 미소를 지으며 대답했다. “내 생각엔 원숭이들의 도움이 필요한 일이 딱 세 번 생길 것 같구나.”,"""And I think I shall need their service just those three times,"" answered Glinda, smiling."
fantasy,도로시에게서 황금 모자를 받은 마녀는 허수아비에게 물었다. “도로시가 떠나면 당신은 어떻게 할 작정인가요?”,"Dorothy then gave her the Golden Cap, and the Witch said to the Scarecrow, ""What will you do when Dorothy has left us?"""
fantasy,"허수아비가 대답했다. “전 에메랄드 시로 돌아갈 겁니다. 오즈가 저를 그곳의 통치자로 정했고, 그 사람들도 저를 좋아하거든요. 그런데 한 가지 걱정거리는 저 망치머리 사람들의 언덕을 어떻게 지나갈까 하는 것입니다.”","""I will return to the Emerald City,"" he replied, ""for Oz has made me its ruler and the people like me. The only thing that worries me is how to cross the hill of the Hammer-Heads."""
fantasy,글린다가 말했다. “황금 모자를 사용해서 날개 달린 원숭이들에게 당신을 에메랄드 시의 성문까지 데려가도록 명령을 내릴거예요. 당신처럼 훌륭한 통치자를 그 사람들에게서 빼앗을 수는 없지요.”,"""By means of the Golden Cap I shall command the Winged Monkeys to carry you to the gates of the Emerald City,"" said Glinda, ""for it would be a shame to deprive the people of so wonderful a ruler."""
fantasy,허수아비가 물었다. “제가 정말 훌륭한게 맞나요?”,"""Am I really wonderful?"" asked the Scarecrow."
fantasy,글린다가 대답했다. “당신은 특별하니까요.”,"""You are unusual,"" replied Glinda."
fantasy,글린다는 양철나무꾼을 향해 질문했다. “도로시가 자기 나라로 떠나면 당신은 어떻게 할 건가요?”,"Turning to the Tin Woodman, she asked, ""What will become of you when Dorothy leaves this country?"""
fantasy,"나무꾼은 도끼에 기대어 잠시 생각에 빠졌다. 그리고 나서 말했다. “윙키들은 저에게 친절히 대해주었고, 악한 마녀가 죽은 후 제가 그들을 다스려 주길 원했습니다. 저도 윙키들이 좋아요. 제가 만약 서쪽 나라로 돌아갈 수 있다면, 언제까지나 그들을 다스리며 살고 싶어요.”","He leaned on his axe and thought a moment. Then he said, ""The Winkies were very kind to me, and wanted me to rule over them after the Wicked Witch died. I am fond of the Winkies, and if I could get back again to the Country of the West, I should like nothing better than to rule over them forever."""
fantasy,"글린다가 말했다. “날개 달린 원숭이에게 내릴 내 두번째 명령으로 당신을 윙키의 나라로 안전하게 데려다 주라고 하면 되겠군요. 당신의 뇌는 허수아비의 것처럼 크지는 않지만, 잘 갈고 닦으면 훨씬 더 밝게 빛날거예요. 난 당신이 윙키들을 현명하게 잘 다스릴 것이라고 믿어요.”","""My second command to the Winged Monkeys,"" said Glinda ""will be that they carry you safely to the land of the Winkies. Your brains may not be so large to look at as those of the Scarecrow, but you are really brighter than he is—when you are well polished—and I am sure you will rule the Winkies wisely and well."""
fantasy,그리고 마녀는 커다란 털복숭이 사자를 바라보며 물었다. “도로시가 고향으로 돌아가면 당신은 어떻게 할 건가요?”,"Then the Witch looked at the big, shaggy Lion and asked, ""When Dorothy has returned to her own home, what will become of you?"""
fantasy,사자가 대답했다. “망치머리 사람들의 언덕 너머에 아주 넓고 오래된 숲이 있습니다. 그곳에 살고 있는 모든 동물들이 저를 왕으로 삼았습니다. 그 숲으로 돌아갈 수 있다면 평생을 그곳에서 행복하게 살고 싶습니다.”,"""Over the hill of the Hammer-Heads,"" he answered, ""lies a grand old forest, and all the beasts that live there have made me their King. If I could only get back to this forest, I would pass my life very happily there."""
fantasy,글린다가 말했다. “날개 달린 원숭이들에게 내릴 세번째 명령은 당신을 그 숲으로 데려가라는 것이 될 거예요. 그렇게 황금 모자의 능력을 모두 사용하고 나면 난 그 모자를 원숭이들의 왕에게 돌려줄 겁니다. 그러면 그들은 더이상 자유를 속박당하지 않겠죠.”,"""My third command to the Winged Monkeys,"" said Glinda, ""shall be to carry you to your forest. Then, having used up the powers of the Golden Cap, I shall give it to the King of the Monkeys, that he and his band may thereafter be free for evermore."""
fantasy,허수아비와 양철나무꾼과 사자는 착한 마녀의 배려에 진심으로 고마움을 표시했다. 도로시가 말했다.,The Scarecrow and the Tin Woodman and the Lion now thanked the Good Witch earnestly for her kindness; and Dorothy exclaimed:
fantasy,“당신은 정말 아름다우실 뿐만 아니라 선하신 분이시군요. 그런데 아직 제가 캔사스로 돌아갈 수 있는 방법을 알려주지 않으셨어요.”,"""You are certainly as good as you are beautiful! But you have not yet told me how to get back to Kansas."""
fantasy,글린다가 대답했다. “네가 신고 있는 은구두가 너를 사막 너머로 데려다 줄거야. 네가 그 구두의 능력을 알았다면 이 나라에 왔던 바로 그 날에 엠 아주머니에게 돌아갈 수 있었을텐데.”,"""Your Silver Shoes will carry you over the desert,"" replied Glinda. ""If you had known their power you could have gone back to your Aunt Em the very first day you came to this country."""
fantasy,그러자 허수아비가 외쳤다. “하지만 그랬다면 난 이 멋진 뇌를 가질 수 없었을 거예요. 평생을 농부의 옥수수밭에서 지냈을 거라구요.”,"""But then I should not have had my wonderful brains!"" cried the Scarecrow. ""I might have passed my whole life in the farmer's cornfield."""
fantasy,양철나무꾼도 말했다. “나도 이 사랑스런 심장을 얻지 못했을 겁니다. 난 세상 끝날까지 숲 속에 선채로 녹슬고 있었겠죠.”,"""And I should not have had my lovely heart,"" said the Tin Woodman. ""I might have stood and rusted in the forest till the end of the world."""
